accession_type,source,id
hpa,PMC,PMC10313361
hpa,PMC,PMC10570435
hpa,PMC,PMC10395616
hpa,PMC,PMC3419937
hpa,PMC,PMC10506413
hpa,PMC,PMC7418817
hpa,PMC,PMC10576813
hpa,PMC,PMC10239305
hpa,PMC,PMC7263646
hpa,PMC,PMC5463599
hpa,PMC,PMC10576812
hpa,PMC,PMC10561575
hpa,PMC,PMC7366669
hpa,PMC,PMC6336998
igsr,MED,35945623
igsr,MED,25539629
igsr,MED,32322265
igsr,MED,30400234
igsr,MED,28820292
igsr,MED,21822278
igsr,MED,28450148
igsr,MED,26379672
igsr,MED,37083901
igsr,MED,27291797
igsr,MED,23354305
igsr,MED,33987625
igsr,MED,31687663
igsr,MED,16420694
igsr,MED,37007588
igsr,MED,19940136
igsr,MED,35301450
igsr,MED,18593894
igsr,MED,23840811
igsr,MED,19365558
igsr,MED,28245591
igsr,MED,22357911
igsr,MED,33921734
igsr,MED,31091164
igsr,MED,26846207
igsr,MED,33490977
igsr,MED,30295347
igsr,MED,35164830
igsr,MED,23526891
igsr,MED,35464859
igsr,MED,20805889
igsr,MED,27812282
igsr,MED,35531098
igsr,MED,34588447
igsr,MED,31848781
igsr,MED,33407088
igsr,MED,25845469
igsr,MED,21177792
igsr,MED,36792778
igsr,MED,29129909
igsr,MED,19605364
igsr,MED,22370855
igsr,MED,17318264
igsr,MED,32383329
igsr,MED,30309205
igsr,MED,24344258
igsr,MED,32321164
igsr,MED,28438122
igsr,MED,25241742
igsr,MED,35121852
igsr,MED,23133345
igsr,MED,29986705
igsr,MED,28334373
igsr,MED,22293038
igsr,MED,30104728
igsr,MED,22955975
igsr,MED,21161372
igsr,MED,26916345
igsr,MED,32998764
igsr,MED,30869146
igsr,MED,25275320
igsr,MED,27662487
igsr,MED,25607649
igsr,MED,32879008
igsr,MED,32786498
igsr,MED,31575651
igsr,MED,32386543
igsr,MED,32143403
igsr,MED,34389037
igsr,MED,24204304
igsr,MED,28525990
igsr,MED,35236295
igsr,MED,29403030
igsr,MED,26216945
igsr,MED,19451271
igsr,MED,24180413
igsr,MED,25326136
igsr,MED,30827684
igsr,MED,9420229
igsr,MED,27797956
igsr,MED,29096698
igsr,MED,16717127
igsr,MED,30456907
igsr,MED,29802231
igsr,MED,18258924
igsr,MED,23749995
igsr,MED,37200617
igsr,MED,29554289
igsr,MED,29203764
igsr,MED,32758136
igsr,MED,33393726
igsr,MED,21273273
igsr,MED,12799453
igsr,MED,35855323
igsr,MED,27624058
igsr,MED,34468209
igsr,MED,17955022
igsr,MED,31587638
igsr,MED,29053189
igsr,MED,25287278
igsr,PMC,PMC6778823
igsr,PMC,PMC4699072
igsr,PMC,PMC10576827
igsr,PMC,PMC4699021
igsr,PMC,PMC6628566
igsr,PMC,PMC7106622
igsr,PMC,PMC6876493
igsr,PMC,PMC8042303
igsr,PMC,PMC3522027
igsr,PMC,PMC10563500
igsr,PMC,PMC7168573
igsr,PMC,PMC5715804
igsr,PMC,PMC9638866
igsr,PMC,PMC9204005
intact,MED,21124998
intact,MED,24234451
intact,MED,26221041
intact,MED,29663888
intact,MED,34983371
intact,MED,37215724
intact,MED,33744849
intact,MED,32716361
intact,MED,23398688
intact,MED,25113560
intact,MED,28642634
intact,MED,27226900
intact,MED,34761267
intact,MED,17640363
intact,MED,19765300
intact,MED,31652503
intact,MED,20940177
intact,MED,33889829
intact,MED,27777122
intact,MED,35771625
interpro,MED,31246421
interpro,MED,21141906
interpro,MED,24642956
interpro,MED,37228019
interpro,MED,29402941
interpro,MED,32934080
interpro,MED,22911833
interpro,MED,35661736
interpro,MED,32396560
interpro,MED,31060495
interpro,MED,32523001
interpro,MED,29937405
interpro,MED,29295549
interpro,MED,31361080
interpro,MED,36232974
interpro,MED,22771854
interpro,MED,31098395
interpro,MED,34541528
interpro,MED,17351095
interpro,MED,20171281
interpro,MED,27535739
interpro,MED,37344773
interpro,MED,32457330
interpro,MED,15687214
interpro,MED,29429007
interpro,MED,19704542
interpro,MED,27938347
interpro,MED,23315382
interpro,MED,23193290
interpro,MED,26595808
interpro,MED,22492438
interpro,MED,21794110
interpro,MED,18245374
interpro,MED,18442387
interpro,MED,28223967
interpro,MED,22752172
interpro,MED,25825498
interpro,MED,26818115
interpro,MED,26073778
interpro,MED,14611661
interpro,MED,37223731
interpro,MED,30021020
interpro,MED,33848237
interpro,MED,24663666
interpro,MED,31266946
interpro,MED,30050020
interpro,MED,20856808
interpro,MED,36254247
interpro,MED,29023405
interpro,MED,34962966
interpro,MED,34568961
interpro,MED,33906945
interpro,MED,28522802
interpro,MED,26506231
interpro,MED,23942912
interpro,MED,27563033
interpro,MED,32546615
interpro,MED,29403519
interpro,MED,35630451
interpro,MED,34944494
interpro,MED,32442330
interpro,MED,28163701
interpro,MED,24195767
interpro,MED,22497737
interpro,MED,37343702
interpro,MED,33352708
interpro,MED,37380635
interpro,MED,36135693
interpro,MED,33606021
interpro,MED,33657378
interpro,MED,28765541
interpro,MED,27956601
interpro,MED,33839153
interpro,MED,25275514
interpro,MED,36003598
interpro,MED,16776819
interpro,MED,33213084
interpro,MED,33543012
interpro,MED,22174756
interpro,MED,36106751
interpro,MED,19197235
interpro,MED,34682274
interpro,MED,20855970
interpro,MED,33124706
interpro,MED,35194033
interpro,MED,27965582
interpro,MED,32373085
interpro,MED,36298830
interpro,MED,26302742
interpro,MED,21988821
interpro,MED,37372338
interpro,MED,28399848
interpro,MED,32546252
interpro,MED,25086774
interpro,MED,22626554
interpro,MED,25136348
interpro,MED,23432754
interpro,MED,28662107
interpro,MED,31936872
interpro,MED,32920602
interpro,PMC,PMC4943180
interpro,PMC,PMC6847758
interpro,PMC,PMC7709480
interpro,PMC,PMC7302841
interpro,PMC,PMC7149705
metabolights,MED,33193163
metabolights,MED,32269256
metabolights,MED,30229649
metabolights,MED,35943267
metabolights,MED,35574395
metabolights,MED,33379404
metabolights,MED,29058722
metabolights,MED,28278196
metabolights,MED,27113113
metabolights,MED,37636040
metabolights,MED,33926117
metabolights,MED,23759170
metabolights,MED,34190609
metabolights,MED,35876501
metabolights,MED,36169658
metabolights,MED,28821838
metabolights,MED,24778628
metabolights,MED,33053168
metabolights,MED,36938131
metabolights,MED,29698924
metabolights,MED,29494574
metabolights,MED,31433831
metabolights,MED,30616610
metabolights,MED,29509187
metabolights,MED,25977770
metabolights,MED,31007908
metabolights,MED,26989839
metabolights,MED,26364855
metabolights,MED,31158845
metabolights,MED,37676384
metabolights,MED,26366133
metabolights,MED,27811964
metabolights,MED,28465512
metabolights,MED,33203688
metabolights,MED,29950287
metabolights,MED,36355152
metabolights,MED,30681830
metabolights,MED,35402287
metabolights,MED,36164307
metabolights,MED,32324219
metabolights,MED,35292629
metabolights,MED,32133420
metabolights,MED,34178917
metabolights,MED,36114458
metabolights,MED,36272971
metabolights,MED,33497373
metabolights,MED,31822601
metabolights,MED,31848302
metabolights,MED,37008249
metabolights,MED,36338029
metabolights,MED,37006297
metabolights,MED,29762036
metabolights,MED,30420558
metabolights,MED,30214633
metabolights,MED,36144216
metabolights,MED,36433985
metabolights,MED,37251401
metabolights,MED,36386687
metabolights,MED,34936866
metabolights,MED,33202890
metabolights,MED,35958129
metabolights,MED,28744296
metabolights,MED,34239103
metabolights,MED,24274116
metabolights,MED,26416971
metabolights,MED,27572163
metabolights,MED,31780665
metabolights,MED,36213665
metabolights,MED,36222683
metabolights,MED,30637340
metabolights,MED,29296020
metabolights,MED,34608951
metabolights,MED,36812155
metabolights,MED,35180347
metabolights,MED,37173725
metabolights,MED,33563993
metabolights,MED,28989334
metabolights,MED,34427522
metabolights,MED,29922602
metabolights,MED,33391196
metabolights,MED,35795389
metabolights,MED,28208746
metabolights,MED,27958387
metabolights,MED,37332601
metabolights,MED,29354104
metabolights,MED,27331087
metabolights,MED,28380384
metabolights,MED,25518943
metabolights,MED,28377754
metabolights,MED,28640868
metabolights,MED,28176759
metabolights,MED,35900092
metabolights,MED,30944327
metabolights,MED,36384092
metabolights,MED,34354984
metabolights,MED,34249984
metabolights,MED,30351417
metabolights,MED,31148414
metabolights,MED,27656890
metabolights,MED,35071031
metabolights,PMC,PMC9723752
metagenomics,MED,28334086
metagenomics,MED,24454771
metagenomics,MED,31510682
metagenomics,MED,27465705
metagenomics,MED,28953883
metagenomics,MED,30942867
metagenomics,MED,22719260
metagenomics,MED,28188144
metagenomics,MED,29631623
metagenomics,MED,26614063
metagenomics,MED,32188701
metagenomics,MED,25933115
metagenomics,MED,21899768
metagenomics,MED,25136443
metagenomics,MED,21216899
metagenomics,MED,33833745
metagenomics,MED,18952871
metagenomics,MED,22390973
metagenomics,MED,26805030
metagenomics,MED,25091138
metagenomics,MED,23638384
metagenomics,MED,24266988
metagenomics,MED,33012223
metagenomics,MED,33038013
metagenomics,MED,25879410
metagenomics,MED,23170230
metagenomics,MED,18570673
metagenomics,MED,27487243
metagenomics,MED,33944776
metagenomics,MED,27375574
metagenomics,MED,23935995
metagenomics,MED,19956556
metagenomics,MED,25215495
metagenomics,MED,16332909
metagenomics,MED,27937735
metagenomics,MED,28506246
metagenomics,MED,22247132
metagenomics,MED,19057647
metagenomics,MED,33981035
metagenomics,MED,25926546
metagenomics,MED,25414351
metagenomics,MED,25848871
metagenomics,MED,31848342
metagenomics,MED,30657979
metagenomics,MED,25853934
metagenomics,MED,22697249
metagenomics,MED,25148512
metagenomics,MED,23628424
metagenomics,MED,18952801
metagenomics,MED,22669199
metagenomics,MED,29340239
metagenomics,MED,33070780
metagenomics,MED,16901339
metagenomics,MED,23259615
metagenomics,MED,31451112
metagenomics,MED,20173075
metagenomics,MED,16597978
metagenomics,MED,32616060
metagenomics,MED,24562188
metagenomics,MED,36557584
metagenomics,MED,17435004
metagenomics,MED,19854913
metagenomics,MED,26613950
metagenomics,MED,33217332
metagenomics,MED,26774270
metagenomics,MED,17557883
metagenomics,MED,25392425
metagenomics,MED,23482562
metagenomics,MED,17369302
metagenomics,MED,31690338
metagenomics,MED,29036588
metagenomics,MED,33902725
metagenomics,MED,28667106
metagenomics,MED,33087062
metagenomics,MED,24522917
metagenomics,MED,30935407
metagenomics,MED,18586939
metagenomics,MED,19538504
metagenomics,MED,25706388
metagenomics,MED,25012901
metagenomics,MED,20865147
metagenomics,MED,24846174
metagenomics,MED,29163505
metagenomics,PMC,PMC6760848
metagenomics,PMC,PMC3624641
metagenomics,PMC,PMC8779389
metagenomics,PMC,PMC5381934
metagenomics,PMC,PMC2075525
metagenomics,PMC,PMC8689194
metagenomics,PMC,PMC1995127
metagenomics,PMC,PMC8621553
metagenomics,PMC,PMC8707109
metagenomics,PMC,PMC7325521
metagenomics,PMC,PMC8624356
metagenomics,PMC,PMC3488265
metagenomics,PMC,PMC4415378
metagenomics,PMC,PMC8794173
metagenomics,PMC,PMC8764041
metagenomics,PMC,PMC3778659
metagenomics,PMC,PMC5657025
metagenomics,PMC,PMC8678600
metagenomics,PMC,PMC8832068
metagenomics,PMC,PMC6174538
metagenomics,PMC,PMC8775467
metagenomics,PMC,PMC4096828
metagenomics,PMC,PMC7970522
metagenomics,PMC,PMC6123702
metagenomics,PMC,PMC8790184
metagenomics,PMC,PMC6016832
metagenomics,PMC,PMC8780398
metagenomics,PMC,PMC8674211
metagenomics,PMC,PMC7217678
metagenomics,PMC,PMC5349475
metagenomics,PMC,PMC8740177
metagenomics,PMC,PMC3660861
metagenomics,PMC,PMC6685772
metagenomics,PMC,PMC8428497
metagenomics,PMC,PMC6839942
metagenomics,PMC,PMC7795015
metagenomics,PMC,PMC8740341
metagenomics,PMC,PMC3119030
metagenomics,PMC,PMC3792579
metagenomics,PMC,PMC7569293
metagenomics,PMC,PMC8811841
metagenomics,PMC,PMC3351540
metagenomics,PMC,PMC8703579
metagenomics,PMC,PMC5127750
metagenomics,PMC,PMC8384612
metagenomics,PMC,PMC6664439
metagenomics,PMC,PMC7933042
metagenomics,PMC,PMC3156575
metagenomics,PMC,PMC6521300
metagenomics,PMC,PMC2832092
metagenomics,PMC,PMC6607915
metagenomics,PMC,PMC5803354
metagenomics,PMC,PMC3637398
metagenomics,PMC,PMC4552003
metagenomics,PMC,PMC8781223
metagenomics,PMC,PMC2905482
metagenomics,PMC,PMC5894818
metagenomics,PMC,PMC6817918
metagenomics,PMC,PMC2829728
metagenomics,PMC,PMC6069118
metagenomics,PMC,PMC7968862
metagenomics,PMC,PMC8674377
metagenomics,PMC,PMC8807457
metagenomics,PMC,PMC3010489
metagenomics,PMC,PMC7659469
metagenomics,PMC,PMC8777067
metagenomics,PMC,PMC2246094
metagenomics,PMC,PMC8613250
metagenomics,PMC,PMC7547764
metagenomics,PMC,PMC8689210
metagenomics,PMC,PMC8825813
metagenomics,PMC,PMC6326482
metagenomics,PMC,PMC4864604
metagenomics,PMC,PMC8611875
metagenomics,PMC,PMC4472332
metagenomics,PMC,PMC4339540
metagenomics,PMC,PMC8718127
metagenomics,PMC,PMC2719753
metagenomics,PMC,PMC8615005
metagenomics,PMC,PMC6083885
metagenomics,PMC,PMC6726544
metagenomics,PMC,PMC4865457
metagenomics,PMC,PMC8829467
metagenomics,PMC,PMC2475674
metagenomics,PMC,PMC7896057
metagenomics,PMC,PMC4454372
metagenomics,PMC,PMC4169736
metagenomics,PMC,PMC8749929
metagenomics,PMC,PMC6440815
metagenomics,PMC,PMC5659340
metagenomics,PMC,PMC4034132
metagenomics,PMC,PMC8708917
metagenomics,PMC,PMC8550654
metagenomics,PMC,PMC4458428
metagenomics,PMC,PMC5549140
metagenomics,PMC,PMC5995627
metagenomics,PMC,PMC4030640
metagenomics,PMC,PMC5769150
metagenomics,PMC,PMC8793675
metagenomics,PMC,PMC7787991
mint,MED,22553621
mint,MED,19740107
mint,MED,20638385
mint,MED,19765079
mint,MED,20412057
mint,MED,19932102
mint,MED,19720061
mint,MED,19740108
mint,MED,19725872
mint,MED,19740106
mint,MED,19754881
mint,MED,18407841
mint,MED,20969867
mint,MED,22028648
mint,MED,18405666
mint,MED,19751731
mint,MED,19925798
mint,MED,37215724
nct,MED,32071118
nct,MED,32708322
nct,MED,35661657
nct,MED,25456761
nct,MED,35362878
nct,MED,32554693
nct,MED,30426474
nct,MED,34284165
nct,MED,34580282
nct,MED,32746941
nct,MED,28915826
nct,MED,34051847
nct,MED,34850380
nct,MED,37762965
nct,MED,24991142
nct,MED,35221864
nct,MED,33987424
nct,MED,32398119
nct,MED,34966336
nct,MED,31388661
nct,MED,22716199
nct,MED,37716965
nct,MED,25205361
nct,MED,31615935
nct,MED,28050779
nct,MED,33482883
nct,MED,26844479
nct,MED,30972754
nct,MED,23983255
nct,MED,30236104
nct,MED,27959717
nct,MED,32392735
nct,MED,35874666
nct,MED,35654355
nct,MED,32767570
nct,MED,36558403
nct,MED,35045943
nct,MED,25322359
nct,MED,21993671
nct,MED,32404379
nct,MED,28973115
nct,MED,28824029
nct,MED,32118710
nct,MED,26527564
nct,MED,31937364
nct,MED,32350338
nct,MED,33899152
nct,MED,29683498
nct,MED,31806099
nct,MED,35921817
nct,MED,32596104
nct,MED,36318083
nct,MED,26464212
nct,MED,37629271
nct,MED,19935366
nct,MED,25031543
nct,MED,34184731
nct,MED,23536386
nct,MED,28857077
nct,MED,30911277
nct,MED,32864298
nct,MED,32626906
nct,MED,29703714
nct,MED,31068234
nct,MED,37371180
nct,MED,31915254
nct,MED,35230185
nct,MED,28701955
nct,MED,19789403
nct,MED,27375077
nct,MED,32153925
nct,MED,30458059
nct,MED,35882366
nct,MED,26997505
nct,MED,36705433
nct,MED,36075034
nct,MED,33160091
nct,MED,34867463
nct,MED,32129511
nct,MED,33640493
nct,MED,32036277
nct,MED,32477916
nct,MED,36731284
nct,MED,36698217
nct,MED,36567957
nct,MED,30562395
nct,MED,26335402
nct,MED,31226848
nct,MED,36206609
nct,MED,25436920
nct,MED,24847085
nct,MED,24948508
nct,MED,35854360
nct,MED,35869155
nct,MED,33809205
nct,MED,27729771
nct,MED,36694238
nct,MED,34195252
nct,MED,36413683
nct,MED,29763624
nct,PMC,PMC8764795
nct,PMC,PMC8744104
nct,PMC,PMC10112606
nct,PMC,PMC8804364
nct,PMC,PMC10430752
nct,PMC,PMC7302733
nct,PMC,PMC6892323
nct,PMC,PMC7259165
nct,PMC,PMC8720677
nct,PMC,PMC4669990
nct,PMC,PMC9431288
nct,PMC,PMC8934582
nct,PMC,PMC10430964
nct,PMC,PMC9528096
nct,PMC,PMC6550843
nct,PMC,PMC9990049
nct,PMC,PMC6848968
nct,PMC,PMC6574115
nct,PMC,PMC7777368
nct,PMC,PMC6795956
nct,PMC,PMC8917399
nct,PMC,PMC8760485
nct,PMC,PMC6252456
nct,PMC,PMC10576855
nct,PMC,PMC8679819
nct,PMC,PMC7849826
nct,PMC,PMC10091008
nct,PMC,PMC5475665
nct,PMC,PMC10428486
nct,PMC,PMC7715731
nct,PMC,PMC3112995
nct,PMC,PMC10428507
nct,PMC,PMC4288390
nct,PMC,PMC8265512
nct,PMC,PMC10027168
nct,PMC,PMC5688433
nct,PMC,PMC9535465
nct,PMC,PMC7966907
nct,PMC,PMC9751617
nct,PMC,PMC9752112
nct,PMC,PMC9430647
nct,PMC,PMC10447494
nct,PMC,PMC8194681
nct,PMC,PMC6847590
nct,PMC,PMC10428412
nct,PMC,PMC9443101
nct,PMC,PMC7167688
nct,PMC,PMC6439290
nct,PMC,PMC6173210
nct,PMC,PMC7120988
nct,PMC,PMC10548820
nct,PMC,PMC6845002
nct,PMC,PMC7945346
nct,PMC,PMC9765655
nct,PMC,PMC8340822
nct,PMC,PMC9204961
nct,PMC,PMC10573460
nct,PMC,PMC6988302
nct,PMC,PMC9212139
nct,PMC,PMC9159935
nct,PMC,PMC7796606
nct,PMC,PMC4218150
nct,PMC,PMC3363623
nct,PMC,PMC9206883
nct,PMC,PMC8718426
nct,PMC,PMC7161362
nct,PMC,PMC6291877
nct,PMC,PMC8701702
nct,PMC,PMC8683665
nct,PMC,PMC5009634
nct,PMC,PMC10022513
nct,PMC,PMC10556429
nct,PMC,PMC9201994
nct,PMC,PMC7953373
nct,PMC,PMC9748199
nct,PMC,PMC9472163
nct,PMC,PMC8427340
nct,PMC,PMC6265830
nct,PMC,PMC4652471
nct,PMC,PMC9206752
nct,PMC,PMC5782675
nct,PMC,PMC8760991
nct,PMC,PMC7281688
nct,PMC,PMC8917406
nct,PMC,PMC6252851
nct,PMC,PMC4347462
nct,PMC,PMC9201790
nct,PMC,PMC10555401
nct,PMC,PMC5996248
nct,PMC,PMC8716296
nct,PMC,PMC8701673
nct,PMC,PMC4652497
nct,PMC,PMC8180937
nct,PMC,PMC4645286
nct,PMC,PMC4649454
nct,PMC,PMC4645462
nct,PMC,PMC9431352
nct,PMC,PMC9205156
nct,PMC,PMC7151937
nct,PMC,PMC7837042
omim,MED,33774617
omim,MED,34265306
omim,MED,30778819
omim,MED,33147256
omim,MED,18166084
omim,MED,28726266
omim,MED,24334408
omim,MED,15625623
omim,MED,31718710
omim,MED,20932898
omim,MED,34529116
omim,MED,19924099
omim,MED,24718840
omim,MED,33609069
omim,MED,29934118
omim,MED,19249007
omim,MED,24634885
omim,MED,34323021
omim,MED,37773959
omim,MED,28418496
omim,MED,34630384
omim,MED,34946929
omim,MED,25369330
omim,MED,36413418
omim,MED,30263904
omim,MED,31711143
omim,MED,24686847
omim,MED,25255796
omim,MED,26632257
omim,MED,33043021
omim,MED,34866617
omim,MED,33431460
omim,MED,33209585
omim,MED,21546492
omim,MED,27905001
omim,MED,20836088
omim,MED,22490406
omim,MED,29667529
omim,MED,29543228
omim,MED,24515576
omim,MED,23864668
omim,MED,33368637
omim,MED,32424326
omim,MED,33334799
omim,MED,32831949
omim,MED,32509532
omim,MED,31193992
omim,MED,36748061
omim,MED,33321069
omim,MED,34622142
omim,MED,10210129
omim,MED,20579627
omim,MED,35145641
omim,MED,32414121
omim,MED,11484203
omim,MED,10447255
omim,MED,34265435
omim,MED,32878278
omim,MED,34067798
omim,MED,36140790
omim,MED,33184947
omim,MED,34197731
omim,MED,22558067
omim,MED,35397126
omim,MED,36601340
omim,MED,19474391
omim,MED,34296759
omim,MED,22039349
omim,MED,28196369
omim,MED,35685777
omim,MED,26615597
omim,MED,33804115
omim,MED,18384058
omim,MED,34198563
omim,MED,36092251
omim,MED,21165624
omim,MED,26014472
omim,MED,36158497
omim,MED,32319531
omim,MED,37180413
omim,MED,22091596
omim,MED,7557985
omim,MED,35242163
omim,MED,20598274
omim,MED,34675124
omim,MED,35915721
omim,MED,15510212
omim,MED,31156713
omim,MED,25678763
omim,MED,26025129
omim,MED,31900739
omim,MED,36284667
omim,MED,33962631
omim,MED,37118935
omim,MED,27688095
omim,MED,19191323
omim,MED,24550654
omim,MED,36271811
omim,MED,33179873
omim,MED,35506936
omim,PMC,PMC10575721
omim,PMC,PMC9564021
omim,PMC,PMC6012064
omim,PMC,PMC8756487
omim,PMC,PMC2427239
omim,PMC,PMC3360273
omim,PMC,PMC4599899
omim,PMC,PMC5461530
omim,PMC,PMC1891802
omim,PMC,PMC8684449
omim,PMC,PMC10479214
omim,PMC,PMC4903532
omim,PMC,PMC3769388
omim,PMC,PMC3894134
omim,PMC,PMC6494567
omim,PMC,PMC10569744
omim,PMC,PMC6497425
omim,PMC,PMC10430261
omim,PMC,PMC5641689
omim,PMC,PMC3171838
omim,PMC,PMC10568976
omim,PMC,PMC2917710
omim,PMC,PMC6802391
omim,PMC,PMC1784010
omim,PMC,PMC10197318
omim,PMC,PMC4642066
omim,PMC,PMC7781646
omim,PMC,PMC3146714
omim,PMC,PMC1424689
omim,PMC,PMC10197297
omim,PMC,PMC10130500
omim,PMC,PMC8078156
omim,PMC,PMC6342039
omim,PMC,PMC7266173
omim,PMC,PMC4079095
omim,PMC,PMC2833363
omim,PMC,PMC3555849
omim,PMC,PMC3403091
omim,PMC,PMC4174040
omim,PMC,PMC4998116
omim,PMC,PMC9002201
omim,PMC,PMC7125517
omim,PMC,PMC7103907
omim,PMC,PMC5751801
omim,PMC,PMC9566782
omim,PMC,PMC7390655
omim,PMC,PMC7498776
omim,PMC,PMC9527862
omim,PMC,PMC7207422
omim,PMC,PMC10462807
omim,PMC,PMC6863402
omim,PMC,PMC8110311
omim,PMC,PMC1271396
omim,PMC,PMC6778821
omim,PMC,PMC7498812
omim,PMC,PMC4738604
omim,PMC,PMC1287207
omim,PMC,PMC9595006
omim,PMC,PMC3518159
omim,PMC,PMC7166380
omim,PMC,PMC10563500
omim,PMC,PMC4428642
omim,PMC,PMC4993095
omim,PMC,PMC8811852
omim,PMC,PMC6611732
omim,PMC,PMC6513256
omim,PMC,PMC3092623
omim,PMC,PMC6777455
omim,PMC,PMC9224546
omim,PMC,PMC8089872
omim,PMC,PMC10553122
omim,PMC,PMC8992696
omim,PMC,PMC1117696
omim,PMC,PMC1950815
omim,PMC,PMC10548463
omim,PMC,PMC6516948
omim,PMC,PMC4598879
omim,PMC,PMC6117636
omim,PMC,PMC10189195
omim,PMC,PMC6459554
omim,PMC,PMC7197648
omim,PMC,PMC4802998
omim,PMC,PMC1474132
omim,PMC,PMC4903189
omim,PMC,PMC3555762
omim,PMC,PMC7207725
omim,PMC,PMC8714797
omim,PMC,PMC3135795
omim,PMC,PMC10553540
omim,PMC,PMC4563472
omim,PMC,PMC7121771
omim,PMC,PMC10546953
omim,PMC,PMC10576811
omim,PMC,PMC1785335
omim,PMC,PMC5496025
omim,PMC,PMC9982877
omim,PMC,PMC3326735
omim,PMC,PMC1474121
omim,PMC,PMC6732865
omim,PMC,PMC2771573
orphadata,MED,34587162
orphadata,MED,34026829
orphadata,MED,33231165
orphadata,MED,37784170
orphadata,MED,34466801
orphadata,MED,25420641
orphadata,MED,32751160
orphadata,MED,36960269
orphadata,MED,30523343
orphadata,MED,28472977
orphadata,MED,28892148
orphadata,MED,28335520
orphadata,MED,27630060
orphadata,MED,33406812
orphadata,MED,35393538
orphadata,MED,34429846
orphadata,MED,32910990
orphadata,MED,30504931
orphadata,MED,33172066
orphadata,MED,34772435
orphadata,MED,36265913
orphadata,MED,31325247
orphadata,MED,36606580
orphadata,MED,35328767
orphadata,MED,30407922
orphadata,MED,30283460
orphadata,MED,31931870
orphadata,MED,33109251
orphadata,MED,37727628
orphadata,MED,37370069
orphadata,MED,31004418
orphadata,MED,25603901
orphadata,MED,36362641
orphadata,MED,33692422
orphadata,MED,25506338
orphadata,MED,33105744
orphadata,MED,35624794
orphadata,MED,32231812
orphadata,MED,37828001
orphadata,MED,35945607
orphadata,MED,33593719
orphadata,MED,36654816
orphadata,MED,36830771
orphadata,MED,33129321
orphadata,MED,33827624
orphadata,MED,36307859
orphadata,MED,35266334
orphadata,MED,33321999
orphadata,MED,31266445
orphadata,MED,33692461
orphadata,MED,34544220
orphadata,MED,31111042
orphadata,MED,36331627
orphadata,MED,32533092
orphadata,MED,30999883
orphadata,MED,32111191
orphadata,MED,34833136
orphadata,MED,32819397
orphadata,MED,37345651
orphadata,MED,34575869
orphadata,MED,33328862
orphadata,MED,30520966
orphadata,MED,37046677
orphadata,MED,32494756
orphadata,MED,35817559
orphadata,MED,35218153
orphadata,MED,31921493
orphadata,MED,35813211
orphadata,MED,36455789
orphadata,MED,32784382
orphadata,MED,36711589
orphadata,MED,36520152
orphadata,MED,33800991
orphadata,MED,35348676
orphadata,MED,32998425
orphadata,MED,36009216
orphadata,MED,36385166
orphadata,MED,29163553
orphadata,MED,30311372
orphadata,MED,37508663
orphadata,MED,35047255
orphadata,MED,29590633
orphadata,MED,34646696
orphadata,MED,35625944
orphadata,MED,33917623
orphadata,MED,35440056
orphadata,MED,31127358
orphadata,MED,34912368
orphadata,MED,36253866
orphadata,MED,37160609
orphadata,MED,33670258
orphadata,MED,33182495
orphadata,MED,36639640
orphadata,MED,33921526
orphadata,MED,31554517
orphadata,MED,37583984
orphadata,MED,33924503
orphadata,MED,29025394
orphadata,MED,31127843
orphadata,MED,37434214
orphadata,PMC,PMC10555339
orphadata,PMC,PMC6777611
pdb,MED,26402457
pdb,MED,30843212
pdb,MED,36105200
pdb,MED,23476018
pdb,MED,36979633
pdb,MED,33718630
pdb,MED,25663722
pdb,MED,19959989
pdb,MED,34725156
pdb,MED,20223823
pdb,MED,17389404
pdb,MED,29114034
pdb,MED,29334808
pdb,MED,24363784
pdb,MED,16114816
pdb,MED,31883174
pdb,MED,16891367
pdb,MED,27098793
pdb,MED,33859863
pdb,MED,32956608
pdb,MED,27271534
pdb,MED,31123958
pdb,MED,30923642
pdb,MED,17660249
pdb,MED,18635547
pdb,MED,29780684
pdb,MED,27278133
pdb,MED,22260550
pdb,MED,23155486
pdb,MED,30488317
pdb,MED,33841524
pdb,MED,30901610
pdb,MED,24894818
pdb,MED,24566304
pdb,MED,26208681
pdb,MED,36982419
pdb,MED,33574412
pdb,MED,32193343
pdb,MED,36662183
pdb,MED,25297700
pdb,MED,32592716
pdb,MED,35862746
pdb,MED,26813581
pdb,MED,21999568
pdb,MED,34811636
pdb,MED,31708920
pdb,MED,30198845
pdb,MED,21148316
pdb,MED,25303560
pdb,MED,29576242
pdb,MED,37191546
pdb,MED,19597538
pdb,MED,23442912
pdb,MED,23519811
pdb,MED,32631514
pdb,MED,28061508
pdb,MED,31069998
pdb,MED,19469484
pdb,MED,32286321
pdb,MED,30403347
pdb,MED,31636962
pdb,MED,35676789
pdb,MED,32221310
pdb,MED,33608565
pdb,MED,26397100
pdb,MED,37055578
pdb,MED,12496934
pdb,MED,25941633
pdb,MED,19189962
pdb,MED,29856314
pdb,MED,15795290
pdb,MED,36382387
pdb,MED,28185549
pdb,MED,25050706
pdb,MED,34714362
pdb,MED,25407143
pdb,MED,33405388
pdb,MED,27173146
pdb,MED,33904404
pdb,MED,35682364
